state_name,district_name,disability_type,age_lower,age_upper,Male_count,female_count,total
Uttar Pradesh,Chitrakoot,Low Vision,60,80,34,11,45
Uttar Pradesh,Chitrakoot,Low Vision,80,100,2,0,2
Karnataka,Chitradurga,Low Vision,0,6,17,19,36
Karnataka,Chitradurga,Low Vision,6,15,240,185,425
Karnataka,Chitradurga,Low Vision,15,35,890,751,1641
Karnataka,Chitradurga,Low Vision,35,60,1604,1356,2960
Karnataka,Chitradurga,Low Vision,60,80,263,118,381
Karnataka,Chitradurga,Low Vision,80,100,7,1,8
Assam,Chirang,Low Vision,0,6,1,3,4
Assam,Chirang,Low Vision,6,15,16,4,20
Assam,Chirang,Low Vision,15,35,67,55,122
Assam,Chirang,Low Vision,35,60,75,51,126
Assam,Chirang,Low Vision,60,80,24,10,34
Assam,Chirang,Low Vision,80,100,3,2,5
Karnataka,Chikkamagaluru,Low Vision,0,6,0,1,1
Karnataka,Chikkamagaluru,Low Vision,6,15,19,8,27
Karnataka,Chikkamagaluru,Low Vision,15,35,82,52,134
Karnataka,Chikkamagaluru,Low Vision,35,60,109,52,161
Karnataka,Chikkamagaluru,Low Vision,60,80,29,11,40
Karnataka,Chikkamagaluru,Low Vision,80,100,5,1,6
Karnataka,Chikkaballapura,Low Vision,6,15,4,1,5
Karnataka,Chikkaballapura,Low Vision,15,35,16,11,27
Karnataka,Chikkaballapura,Low Vision,35,60,33,13,46
Karnataka,Chikkaballapura,Low Vision,60,80,5,2,7
Karnataka,Chikkaballapura,Low Vision,80,100,1,1,2
Gujarat,Chhotaudepur,Low Vision,6,15,33,30,63
Gujarat,Chhotaudepur,Low Vision,15,35,74,31,105
Gujarat,Chhotaudepur,Low Vision,35,60,32,18,50
Gujarat,Chhotaudepur,Low Vision,60,80,5,1,6
Madhya Pradesh,Chhindwara,Low Vision,6,15,34,29,63
Madhya Pradesh,Chhindwara,Low Vision,15,35,449,266,715
Madhya Pradesh,Chhindwara,Low Vision,35,60,518,274,792
Madhya Pradesh,Chhindwara,Low Vision,60,80,177,100,277
Madhya Pradesh,Chhindwara,Low Vision,80,100,11,5,16
Madhya Pradesh,Chhatarpur,Low Vision,0,6,2,5,7
Madhya Pradesh,Chhatarpur,Low Vision,6,15,40,26,66
Madhya Pradesh,Chhatarpur,Low Vision,15,35,251,119,370
Madhya Pradesh,Chhatarpur,Low Vision,35,60,194,67,261
Madhya Pradesh,Chhatarpur,Low Vision,60,80,55,15,70
Madhya Pradesh,Chhatarpur,Low Vision,80,100,2,0,2
Tamil Nadu,Chennai,Low Vision,0,6,0,1,1
Tamil Nadu,Chennai,Low Vision,6,15,16,14,30
Tamil Nadu,Chennai,Low Vision,15,35,107,47,154
Tamil Nadu,Chennai,Low Vision,35,60,65,24,89
Tamil Nadu,Chennai,Low Vision,60,80,25,2,27
Tamil Nadu,Chennai,Low Vision,80,100,1,2,3
Tamil Nadu,Chengalpattu,Low Vision,0,6,2,1,3
Tamil Nadu,Chengalpattu,Low Vision,6,15,23,18,41
Tamil Nadu,Chengalpattu,Low Vision,15,35,62,41,103
Tamil Nadu,Chengalpattu,Low Vision,35,60,65,62,127
Tamil Nadu,Chengalpattu,Low Vision,60,80,39,16,55
Jharkhand,Chatra,Low Vision,0,6,1,0,1
Jharkhand,Chatra,Low Vision,6,15,8,4,12
Jharkhand,Chatra,Low Vision,15,35,20,12,32
Jharkhand,Chatra,Low Vision,35,60,20,13,33
Jharkhand,Chatra,Low Vision,60,80,3,1,4
Haryana,Charki Dadri,Low Vision,0,6,0,1,1
Haryana,Charki Dadri,Low Vision,6,15,5,1,6
Haryana,Charki Dadri,Low Vision,15,35,13,6,19
Haryana,Charki Dadri,Low Vision,35,60,7,2,9
Haryana,Charki Dadri,Low Vision,60,80,1,0,1
Assam,Charaideo,Low Vision,0,6,0,3,3
Assam,Charaideo,Low Vision,6,15,10,14,24
Assam,Charaideo,Low Vision,15,35,49,35,84
Assam,Charaideo,Low Vision,35,60,37,24,61
Assam,Charaideo,Low Vision,60,80,11,3,14
Arunachal Pradesh,Changlang,Low Vision,15,35,4,0,4
Arunachal Pradesh,Changlang,Low Vision,35,60,1,0,1
Maharashtra,Chandrapur,Low Vision,0,6,1,0,1
Maharashtra,Chandrapur,Low Vision,6,15,4,11,15
Maharashtra,Chandrapur,Low Vision,15,35,31,16,47
Maharashtra,Chandrapur,Low Vision,35,60,32,8,40
Maharashtra,Chandrapur,Low Vision,60,80,4,0,4
Chandigarh,Chandigarh,Low Vision,0,6,1,0,1
Chandigarh,Chandigarh,Low Vision,6,15,12,18,30
Chandigarh,Chandigarh,Low Vision,15,35,105,51,156
Chandigarh,Chandigarh,Low Vision,35,60,65,24,89
Chandigarh,Chandigarh,Low Vision,60,80,19,8,27
Chandigarh,Chandigarh,Low Vision,80,100,3,1,4
Manipur,Chandel,Low Vision,15,35,0,2,2
Manipur,Chandel,Low Vision,35,60,0,1,1
Uttar Pradesh,Chandauli,Low Vision,6,15,11,7,18
Uttar Pradesh,Chandauli,Low Vision,15,35,116,62,178
Uttar Pradesh,Chandauli,Low Vision,35,60,74,43,117
Uttar Pradesh,Chandauli,Low Vision,60,80,15,5,20
Uttar Pradesh,Chandauli,Low Vision,80,100,1,1,2
Mizoram,Champhai,Low Vision,15,35,3,2,5
Mizoram,Champhai,Low Vision,35,60,1,2,3
Uttarakhand,Champawat,Low Vision,0,6,2,0,2
Uttarakhand,Champawat,Low Vision,6,15,4,2,6
Uttarakhand,Champawat,Low Vision,15,35,50,23,73
Uttarakhand,Champawat,Low Vision,35,60,59,27,86
Uttarakhand,Champawat,Low Vision,60,80,6,7,13
Uttarakhand,Champawat,Low Vision,80,100,0,1,1
Uttarakhand,Chamoli,Low Vision,0,6,1,2,3
Uttarakhand,Chamoli,Low Vision,6,15,11,6,17
Uttarakhand,Chamoli,Low Vision,15,35,63,34,97
Uttarakhand,Chamoli,Low Vision,35,60,97,48,145
Uttarakhand,Chamoli,Low Vision,60,80,29,14,43
Uttarakhand,Chamoli,Low Vision,80,100,1,2,3
Himachal Pradesh,Chamba,Low Vision,0,6,2,0,2
Himachal Pradesh,Chamba,Low Vision,6,15,21,13,34
Himachal Pradesh,Chamba,Low Vision,15,35,116,42,158
Himachal Pradesh,Chamba,Low Vision,35,60,115,46,161
Himachal Pradesh,Chamba,Low Vision,60,80,28,9,37
Himachal Pradesh,Chamba,Low Vision,80,100,3,0,3
Karnataka,Chamarajanagara,Low Vision,0,6,0,2,2
Karnataka,Chamarajanagara,Low Vision,6,15,36,33,69
Karnataka,Chamarajanagara,Low Vision,15,35,111,79,190
Karnataka,Chamarajanagara,Low Vision,35,60,204,134,338
Karnataka,Chamarajanagara,Low Vision,60,80,33,13,46
Karnataka,Chamarajanagara,Low Vision,80,100,2,0,2
Delhi,Central,Low Vision,0,6,0,1,1
Delhi,Central,Low Vision,6,15,8,8,16
Delhi,Central,Low Vision,15,35,21,15,36
Delhi,Central,Low Vision,35,60,11,11,22
Delhi,Central,Low Vision,60,80,7,0,7
Assam,Cachar,Low Vision,6,15,18,7,25
Assam,Cachar,Low Vision,15,35,51,20,71
Assam,Cachar,Low Vision,35,60,33,14,47
Assam,Cachar,Low Vision,60,80,6,4,10
Assam,Cachar,Low Vision,80,100,0,1,1
Bihar,Buxar,Low Vision,0,6,7,9,16
Bihar,Buxar,Low Vision,6,15,104,63,167
Bihar,Buxar,Low Vision,15,35,206,131,337
Bihar,Buxar,Low Vision,35,60,161,98,259
Bihar,Buxar,Low Vision,60,80,55,26,81
Bihar,Buxar,Low Vision,80,100,2,0,2
Madhya Pradesh,Burhanpur,Low Vision,0,6,0,1,1
Madhya Pradesh,Burhanpur,Low Vision,6,15,15,10,25
Madhya Pradesh,Burhanpur,Low Vision,15,35,54,53,107
Madhya Pradesh,Burhanpur,Low Vision,35,60,58,30,88
Madhya Pradesh,Burhanpur,Low Vision,60,80,4,7,11
Madhya Pradesh,Burhanpur,Low Vision,80,100,0,1,1
Rajasthan,Bundi,Low Vision,0,6,0,1,1
Rajasthan,Bundi,Low Vision,6,15,8,5,13
Rajasthan,Bundi,Low Vision,15,35,38,23,61
Rajasthan,Bundi,Low Vision,35,60,38,19,57
Rajasthan,Bundi,Low Vision,60,80,7,12,19
Rajasthan,Bundi,Low Vision,80,100,4,0,4
Maharashtra,Buldhana,Low Vision,0,6,11,12,23
Maharashtra,Buldhana,Low Vision,6,15,266,198,464
Maharashtra,Buldhana,Low Vision,15,35,1863,741,2604
Maharashtra,Buldhana,Low Vision,35,60,1666,782,2448
Maharashtra,Buldhana,Low Vision,60,80,664,292,956
Maharashtra,Buldhana,Low Vision,80,100,40,19,59
Uttar Pradesh,Bulandshahr,Low Vision,0,6,2,2,4
Uttar Pradesh,Bulandshahr,Low Vision,6,15,18,18,36
Uttar Pradesh,Bulandshahr,Low Vision,15,35,143,55,198
Uttar Pradesh,Bulandshahr,Low Vision,35,60,136,53,189
Uttar Pradesh,Bulandshahr,Low Vision,60,80,62,17,79
Uttar Pradesh,Bulandshahr,Low Vision,80,100,3,1,4
Jammu And Kashmir,Budgam,Low Vision,0,6,4,6,10
Jammu And Kashmir,Budgam,Low Vision,6,15,70,46,116
Jammu And Kashmir,Budgam,Low Vision,15,35,166,118,284
Jammu And Kashmir,Budgam,Low Vision,35,60,156,100,256
Jammu And Kashmir,Budgam,Low Vision,60,80,15,9,24
Jammu And Kashmir,Budgam,Low Vision,80,100,4,1,5
Uttar Pradesh,Budaun,Low Vision,0,6,1,1,2
Uttar Pradesh,Budaun,Low Vision,6,15,39,24,63
Uttar Pradesh,Budaun,Low Vision,15,35,414,188,602
Uttar Pradesh,Budaun,Low Vision,35,60,469,144,613
Uttar Pradesh,Budaun,Low Vision,60,80,124,60,184
Uttar Pradesh,Budaun,Low Vision,80,100,5,2,7
Odisha,Boudh,Low Vision,0,6,5,7,12
Odisha,Boudh,Low Vision,6,15,79,43,122
Odisha,Boudh,Low Vision,15,35,125,75,200
Odisha,Boudh,Low Vision,35,60,83,37,120
Odisha,Boudh,Low Vision,60,80,32,8,40
Odisha,Boudh,Low Vision,80,100,2,0,2
Gujarat,Botad,Low Vision,0,6,1,0,1
Gujarat,Botad,Low Vision,6,15,45,29,74
Gujarat,Botad,Low Vision,15,35,61,38,99
Gujarat,Botad,Low Vision,35,60,64,18,82
Gujarat,Botad,Low Vision,60,80,31,8,39
Gujarat,Botad,Low Vision,80,100,1,0,1
Assam,Bongaigaon,Low Vision,0,6,2,0,2
Assam,Bongaigaon,Low Vision,6,15,9,6,15
Assam,Bongaigaon,Low Vision,15,35,49,32,81
Assam,Bongaigaon,Low Vision,35,60,47,27,74
Assam,Bongaigaon,Low Vision,60,80,11,5,16
Jharkhand,Bokaro,Low Vision,0,6,2,3,5
Jharkhand,Bokaro,Low Vision,6,15,26,24,50
Jharkhand,Bokaro,Low Vision,15,35,245,151,396
Jharkhand,Bokaro,Low Vision,35,60,254,100,354
Jharkhand,Bokaro,Low Vision,60,80,53,22,75
Jharkhand,Bokaro,Low Vision,80,100,5,1,6
Assam,Biswanath,Low Vision,0,6,1,0,1
Assam,Biswanath,Low Vision,6,15,4,8,12
Assam,Biswanath,Low Vision,15,35,18,12,30
Assam,Biswanath,Low Vision,35,60,21,15,36
Assam,Biswanath,Low Vision,60,80,1,0,1
Manipur,Bishnupur,Low Vision,6,15,1,2,3
Manipur,Bishnupur,Low Vision,15,35,2,1,3
Manipur,Bishnupur,Low Vision,35,60,4,3,7
Manipur,Bishnupur,Low Vision,60,80,2,2,4
West Bengal,Birbhum,Low Vision,0,6,1,0,1
Chhattisgarh,Bilaspur,Low Vision,0,6,1,0,1
Chhattisgarh,Bilaspur,Low Vision,6,15,34,34,68
Chhattisgarh,Bilaspur,Low Vision,15,35,178,109,287
Chhattisgarh,Bilaspur,Low Vision,35,60,115,39,154
Chhattisgarh,Bilaspur,Low Vision,60,80,25,8,33
Chhattisgarh,Bilaspur,Low Vision,80,100,3,1,4
Himachal Pradesh,Bilaspur,Low Vision,0,6,0,1,1
Himachal Pradesh,Bilaspur,Low Vision,6,15,11,2,13
Himachal Pradesh,Bilaspur,Low Vision,15,35,62,33,95
Himachal Pradesh,Bilaspur,Low Vision,35,60,81,23,104
Himachal Pradesh,Bilaspur,Low Vision,60,80,32,9,41
Himachal Pradesh,Bilaspur,Low Vision,80,100,3,1,4
Rajasthan,Bikaner,Low Vision,6,15,6,5,11
Rajasthan,Bikaner,Low Vision,15,35,48,40,88
Rajasthan,Bikaner,Low Vision,35,60,35,9,44
Rajasthan,Bikaner,Low Vision,60,80,3,2,5
Rajasthan,Bikaner,Low Vision,80,100,2,0,2
Uttar Pradesh,Bijnor,Low Vision,6,15,18,5,23
Uttar Pradesh,Bijnor,Low Vision,15,35,80,35,115
Uttar Pradesh,Bijnor,Low Vision,35,60,68,19,87
Uttar Pradesh,Bijnor,Low Vision,60,80,34,7,41
Uttar Pradesh,Bijnor,Low Vision,80,100,2,0,2
Chhattisgarh,Bijapur,Low Vision,0,6,0,1,1
Chhattisgarh,Bijapur,Low Vision,6,15,25,22,47
Chhattisgarh,Bijapur,Low Vision,15,35,61,51,112
Chhattisgarh,Bijapur,Low Vision,35,60,66,67,133
Chhattisgarh,Bijapur,Low Vision,60,80,29,51,80
Chhattisgarh,Bijapur,Low Vision,80,100,2,4,6
Karnataka,Bidar,Low Vision,0,6,2,1,3
Karnataka,Bidar,Low Vision,6,15,21,18,39
Karnataka,Bidar,Low Vision,15,35,87,42,129
Karnataka,Bidar,Low Vision,35,60,65,42,107
Karnataka,Bidar,Low Vision,60,80,31,6,37
Karnataka,Bidar,Low Vision,80,100,3,1,4
Madhya Pradesh,Bhopal,Low Vision,0,6,1,1,2
Madhya Pradesh,Bhopal,Low Vision,6,15,32,27,59
Madhya Pradesh,Bhopal,Low Vision,15,35,287,164,451
Madhya Pradesh,Bhopal,Low Vision,35,60,192,97,289
Madhya Pradesh,Bhopal,Low Vision,60,80,37,16,53
Madhya Pradesh,Bhopal,Low Vision,80,100,1,1,2
Bihar,Bhojpur,Low Vision,0,6,0,1,1
Bihar,Bhojpur,Low Vision,6,15,19,9,28
Bihar,Bhojpur,Low Vision,15,35,163,42,205
Bihar,Bhojpur,Low Vision,35,60,67,19,86
Bihar,Bhojpur,Low Vision,60,80,19,4,23
Bihar,Bhojpur,Low Vision,80,100,1,0,1
Haryana,Bhiwani,Low Vision,0,6,0,1,1
Haryana,Bhiwani,Low Vision,6,15,3,4,7
Haryana,Bhiwani,Low Vision,15,35,40,10,50
Haryana,Bhiwani,Low Vision,35,60,25,10,35
Haryana,Bhiwani,Low Vision,60,80,3,2,5
Haryana,Bhiwani,Low Vision,80,100,1,0,1
Madhya Pradesh,Bhind,Low Vision,0,6,0,2,2
Madhya Pradesh,Bhind,Low Vision,6,15,18,18,36
Madhya Pradesh,Bhind,Low Vision,15,35,188,100,288
Madhya Pradesh,Bhind,Low Vision,35,60,290,160,450
Madhya Pradesh,Bhind,Low Vision,60,80,203,91,294
Madhya Pradesh,Bhind,Low Vision,80,100,19,2,21
Rajasthan,Bhilwara,Low Vision,6,15,25,20,45
Rajasthan,Bhilwara,Low Vision,15,35,125,78,203
Rajasthan,Bhilwara,Low Vision,35,60,109,66,175
Rajasthan,Bhilwara,Low Vision,60,80,62,48,110
Rajasthan,Bhilwara,Low Vision,80,100,5,11,16
Gujarat,Bhavnagar,Low Vision,0,6,5,5,10
Gujarat,Bhavnagar,Low Vision,6,15,94,62,156
Gujarat,Bhavnagar,Low Vision,15,35,249,121,370
Gujarat,Bhavnagar,Low Vision,35,60,83,33,116
Gujarat,Bhavnagar,Low Vision,60,80,31,4,35
Gujarat,Bhavnagar,Low Vision,80,100,0,2,2
Gujarat,Bharuch,Low Vision,0,6,0,1,1
Gujarat,Bharuch,Low Vision,6,15,8,4,12
Gujarat,Bharuch,Low Vision,15,35,16,9,25
Gujarat,Bharuch,Low Vision,35,60,10,2,12
Gujarat,Bharuch,Low Vision,60,80,1,1,2
Gujarat,Bharuch,Low Vision,80,100,1,0,1
Rajasthan,Bharatpur,Low Vision,0,6,1,0,1
Rajasthan,Bharatpur,Low Vision,6,15,9,4,13
Rajasthan,Bharatpur,Low Vision,15,35,74,39,113
Rajasthan,Bharatpur,Low Vision,35,60,26,10,36
Rajasthan,Bharatpur,Low Vision,60,80,3,4,7
Maharashtra,Bhandara,Low Vision,0,6,7,2,9
Maharashtra,Bhandara,Low Vision,6,15,88,58,146
Maharashtra,Bhandara,Low Vision,15,35,282,127,409
Maharashtra,Bhandara,Low Vision,35,60,268,129,397
Maharashtra,Bhandara,Low Vision,60,80,58,26,84
Maharashtra,Bhandara,Low Vision,80,100,4,0,4
Bihar,Bhagalpur,Low Vision,0,6,16,22,38
Bihar,Bhagalpur,Low Vision,6,15,174,157,331
Bihar,Bhagalpur,Low Vision,15,35,257,136,393
Bihar,Bhagalpur,Low Vision,35,60,104,67,171
Bihar,Bhagalpur,Low Vision,60,80,12,1,13
Bihar,Bhagalpur,Low Vision,80,100,2,1,3
Odisha,Bhadrak,Low Vision,0,6,13,12,25
Odisha,Bhadrak,Low Vision,6,15,243,170,413
Odisha,Bhadrak,Low Vision,15,35,902,724,1626
Odisha,Bhadrak,Low Vision,35,60,717,455,1172
Odisha,Bhadrak,Low Vision,60,80,176,66,242
Odisha,Bhadrak,Low Vision,80,100,8,3,11
Telangana,Bhadradri Kothagudem,Low Vision,0,6,0,1,1
Telangana,Bhadradri Kothagudem,Low Vision,6,15,37,16,53
Telangana,Bhadradri Kothagudem,Low Vision,15,35,176,118,294
Telangana,Bhadradri Kothagudem,Low Vision,35,60,245,168,413
Telangana,Bhadradri Kothagudem,Low Vision,60,80,179,132,311
Telangana,Bhadradri Kothagudem,Low Vision,80,100,42,40,82
Uttar Pradesh,Bhadohi,Low Vision,0,6,0,1,1
Uttar Pradesh,Bhadohi,Low Vision,6,15,31,32,63
Uttar Pradesh,Bhadohi,Low Vision,15,35,257,194,451
Uttar Pradesh,Bhadohi,Low Vision,35,60,233,119,352
Uttar Pradesh,Bhadohi,Low Vision,60,80,72,31,103
Uttar Pradesh,Bhadohi,Low Vision,80,100,4,1,5
Madhya Pradesh,Betul,Low Vision,0,6,4,1,5
Madhya Pradesh,Betul,Low Vision,6,15,61,54,115
Madhya Pradesh,Betul,Low Vision,15,35,428,249,677
Madhya Pradesh,Betul,Low Vision,35,60,427,162,589
Madhya Pradesh,Betul,Low Vision,60,80,129,40,169
Madhya Pradesh,Betul,Low Vision,80,100,7,6,13
Karnataka,Bengaluru Urban,Low Vision,0,6,2,0,2
Karnataka,Bengaluru Urban,Low Vision,6,15,31,20,51
Karnataka,Bengaluru Urban,Low Vision,15,35,134,68,202
Karnataka,Bengaluru Urban,Low Vision,35,60,116,46,162
Karnataka,Bengaluru Urban,Low Vision,60,80,30,6,36
Karnataka,Bengaluru Urban,Low Vision,80,100,2,1,3
Karnataka,Bengaluru Rural,Low Vision,0,6,0,1,1
Karnataka,Bengaluru Rural,Low Vision,6,15,9,16,25
Karnataka,Bengaluru Rural,Low Vision,15,35,50,39,89
Karnataka,Bengaluru Rural,Low Vision,35,60,70,38,108
Karnataka,Bengaluru Rural,Low Vision,60,80,16,9,25
Karnataka,Bengaluru Rural,Low Vision,80,100,2,0,2
Chhattisgarh,Bemetara,Low Vision,6,15,2,4,6
Chhattisgarh,Bemetara,Low Vision,15,35,18,7,25
Chhattisgarh,Bemetara,Low Vision,35,60,9,5,14
Chhattisgarh,Bemetara,Low Vision,60,80,4,1,5
Karnataka,Belagavi,Low Vision,0,6,22,19,41
Karnataka,Belagavi,Low Vision,6,15,179,133,312
Karnataka,Belagavi,Low Vision,15,35,531,272,803
Karnataka,Belagavi,Low Vision,35,60,621,377,998
Karnataka,Belagavi,Low Vision,60,80,129,41,170
Karnataka,Belagavi,Low Vision,80,100,6,3,9
Bihar,Begusarai,Low Vision,0,6,19,19,38
Bihar,Begusarai,Low Vision,6,15,98,93,191
Bihar,Begusarai,Low Vision,15,35,141,57,198
Bihar,Begusarai,Low Vision,35,60,51,29,80
Bihar,Begusarai,Low Vision,60,80,12,6,18
Bihar,Begusarai,Low Vision,80,100,1,0,1
Maharashtra,Beed,Low Vision,0,6,5,4,9
Maharashtra,Beed,Low Vision,6,15,113,74,187
Maharashtra,Beed,Low Vision,15,35,511,202,713
Maharashtra,Beed,Low Vision,35,60,508,186,694
Maharashtra,Beed,Low Vision,60,80,273,107,380
Maharashtra,Beed,Low Vision,80,100,23,9,32
Punjab,Bathinda,Low Vision,0,6,4,2,6
Punjab,Bathinda,Low Vision,6,15,26,19,45
Punjab,Bathinda,Low Vision,15,35,44,34,78
Punjab,Bathinda,Low Vision,35,60,45,21,66
Punjab,Bathinda,Low Vision,60,80,8,4,12
Uttar Pradesh,Basti,Low Vision,6,15,8,4,12
Uttar Pradesh,Basti,Low Vision,15,35,79,30,109
Uttar Pradesh,Basti,Low Vision,35,60,59,23,82
Uttar Pradesh,Basti,Low Vision,60,80,16,5,21
Uttar Pradesh,Basti,Low Vision,80,100,1,0,1
Chhattisgarh,Bastar,Low Vision,0,6,7,3,10
Chhattisgarh,Bastar,Low Vision,6,15,34,63,97
Chhattisgarh,Bastar,Low Vision,15,35,118,73,191
Chhattisgarh,Bastar,Low Vision,35,60,99,43,142
Chhattisgarh,Bastar,Low Vision,60,80,40,10,50
Chhattisgarh,Bastar,Low Vision,80,100,2,2,4
Madhya Pradesh,Barwani,Low Vision,0,6,4,2,6
Madhya Pradesh,Barwani,Low Vision,6,15,51,37,88
Madhya Pradesh,Barwani,Low Vision,15,35,241,163,404
Madhya Pradesh,Barwani,Low Vision,35,60,230,123,353
Madhya Pradesh,Barwani,Low Vision,60,80,66,28,94
Madhya Pradesh,Barwani,Low Vision,80,100,6,9,15
Assam,Barpeta,Low Vision,0,6,4,3,7
Assam,Barpeta,Low Vision,6,15,29,29,58
Assam,Barpeta,Low Vision,15,35,138,81,219
Assam,Barpeta,Low Vision,35,60,142,92,234
Assam,Barpeta,Low Vision,60,80,21,10,31
Assam,Barpeta,Low Vision,80,100,1,1,2
Punjab,Barnala,Low Vision,0,6,0,1,1
Punjab,Barnala,Low Vision,6,15,22,3,25
Punjab,Barnala,Low Vision,15,35,68,42,110
Punjab,Barnala,Low Vision,35,60,130,46,176
Punjab,Barnala,Low Vision,60,80,52,9,61
Punjab,Barnala,Low Vision,80,100,1,0,1
Rajasthan,Barmer,Low Vision,0,6,0,3,3
Rajasthan,Barmer,Low Vision,6,15,26,8,34
Rajasthan,Barmer,Low Vision,15,35,88,34,122
Rajasthan,Barmer,Low Vision,35,60,109,37,146
Rajasthan,Barmer,Low Vision,60,80,22,6,28
Rajasthan,Barmer,Low Vision,80,100,2,2,4
Odisha,Bargarh,Low Vision,0,6,2,7,9
Odisha,Bargarh,Low Vision,6,15,135,83,218
Odisha,Bargarh,Low Vision,15,35,293,145,438
Odisha,Bargarh,Low Vision,35,60,288,159,447
Odisha,Bargarh,Low Vision,60,80,68,33,101
Odisha,Bargarh,Low Vision,80,100,5,0,5
Uttar Pradesh,Bareilly,Low Vision,0,6,1,0,1
Uttar Pradesh,Bareilly,Low Vision,6,15,21,15,36
Uttar Pradesh,Bareilly,Low Vision,15,35,148,59,207
Uttar Pradesh,Bareilly,Low Vision,35,60,151,34,185
Uttar Pradesh,Bareilly,Low Vision,60,80,54,17,71
Uttar Pradesh,Bareilly,Low Vision,80,100,2,0,2
Rajasthan,Baran,Low Vision,6,15,5,3,8
Rajasthan,Baran,Low Vision,15,35,23,9,32
Rajasthan,Baran,Low Vision,35,60,18,12,30
Rajasthan,Baran,Low Vision,60,80,9,5,14
Jammu And Kashmir,Baramulla,Low Vision,0,6,5,7,12
Jammu And Kashmir,Baramulla,Low Vision,6,15,90,67,157
Jammu And Kashmir,Baramulla,Low Vision,15,35,327,204,531
Jammu And Kashmir,Baramulla,Low Vision,35,60,206,121,327
Jammu And Kashmir,Baramulla,Low Vision,60,80,38,17,55
Jammu And Kashmir,Baramulla,Low Vision,80,100,6,2,8
Uttar Pradesh,Barabanki,Low Vision,0,6,1,1,2
Uttar Pradesh,Barabanki,Low Vision,6,15,28,14,42
Uttar Pradesh,Barabanki,Low Vision,15,35,225,101,326
Uttar Pradesh,Barabanki,Low Vision,35,60,211,86,297
Uttar Pradesh,Barabanki,Low Vision,60,80,87,25,112
Uttar Pradesh,Barabanki,Low Vision,80,100,5,1,6
Rajasthan,Banswara,Low Vision,0,6,1,0,1
Rajasthan,Banswara,Low Vision,6,15,8,5,13
Rajasthan,Banswara,Low Vision,15,35,43,30,73
Rajasthan,Banswara,Low Vision,35,60,25,10,35
Rajasthan,Banswara,Low Vision,60,80,6,8,14
Rajasthan,Banswara,Low Vision,80,100,0,1,1
Bihar,Banka,Low Vision,0,6,3,2,5
Bihar,Banka,Low Vision,6,15,47,34,81
Bihar,Banka,Low Vision,15,35,82,47,129
Bihar,Banka,Low Vision,35,60,52,34,86
Bihar,Banka,Low Vision,60,80,7,8,15
Bihar,Banka,Low Vision,80,100,2,0,2
Jammu And Kashmir,Bandipora,Low Vision,0,6,5,7,12
Jammu And Kashmir,Bandipora,Low Vision,6,15,26,23,49
Jammu And Kashmir,Bandipora,Low Vision,15,35,93,86,179
Jammu And Kashmir,Bandipora,Low Vision,35,60,104,87,191
Jammu And Kashmir,Bandipora,Low Vision,60,80,16,16,32
Jammu And Kashmir,Bandipora,Low Vision,80,100,0,2,2
Uttar Pradesh,Banda,Low Vision,6,15,0,3,3
Uttar Pradesh,Banda,Low Vision,15,35,96,37,133
Uttar Pradesh,Banda,Low Vision,35,60,83,42,125
Uttar Pradesh,Banda,Low Vision,60,80,32,12,44
Uttar Pradesh,Banda,Low Vision,80,100,2,0,2
Gujarat,Banas Kantha,Low Vision,0,6,6,5,11
Gujarat,Banas Kantha,Low Vision,6,15,55,41,96
Gujarat,Banas Kantha,Low Vision,15,35,142,48,190
Gujarat,Banas Kantha,Low Vision,35,60,53,8,61
Gujarat,Banas Kantha,Low Vision,60,80,12,4,16
Gujarat,Banas Kantha,Low Vision,80,100,1,0,1
Chhattisgarh,Balrampur,Low Vision,15,35,4,1,5
Chhattisgarh,Balrampur,Low Vision,35,60,3,0,3
Uttar Pradesh,Balrampur,Low Vision,6,15,12,16,28
Uttar Pradesh,Balrampur,Low Vision,15,35,118,32,150
Uttar Pradesh,Balrampur,Low Vision,35,60,39,14,53
Uttar Pradesh,Balrampur,Low Vision,60,80,5,4,9
Chhattisgarh,Baloda Bazar,Low Vision,0,6,1,0,1
Chhattisgarh,Baloda Bazar,Low Vision,6,15,28,29,57
Chhattisgarh,Baloda Bazar,Low Vision,15,35,132,109,241
Chhattisgarh,Baloda Bazar,Low Vision,35,60,91,49,140
Chhattisgarh,Baloda Bazar,Low Vision,60,80,33,16,49
Chhattisgarh,Baloda Bazar,Low Vision,80,100,3,0,3
Chhattisgarh,Balod,Low Vision,6,15,1,0,1
Chhattisgarh,Balod,Low Vision,15,35,0,1,1
Chhattisgarh,Balod,Low Vision,35,60,2,0,2
Uttar Pradesh,Ballia,Low Vision,0,6,2,0,2
Uttar Pradesh,Ballia,Low Vision,6,15,16,6,22
Uttar Pradesh,Ballia,Low Vision,15,35,148,70,218
Uttar Pradesh,Ballia,Low Vision,35,60,122,61,183
Uttar Pradesh,Ballia,Low Vision,60,80,33,12,45
Uttar Pradesh,Ballia,Low Vision,80,100,1,2,3
Karnataka,Ballari,Low Vision,6,15,13,24,37
Karnataka,Ballari,Low Vision,15,35,136,89,225
Karnataka,Ballari,Low Vision,35,60,124,54,178
Karnataka,Ballari,Low Vision,60,80,18,15,33
Karnataka,Ballari,Low Vision,80,100,1,0,1
